src dest path
63 90 63,62,99,98,97,96,95,94,93,92,91,90
63 91 63,62,99,98,97,96,95,94,93,92,91
63 92 63,62,99,98,97,96,95,94,93,92
63 93 63,62,99,98,97,96,95,94,93
63 94 63,62,99,98,97,96,95,94
63 95 63,62,99,98,97,96,95
63 96 63,62,99,98,97,96
63 97 63,62,99,98,97
63 98 63,62,99,98
63 99 63,62,99
63 100 63,32,31,100
63 101 63,32,64,10,9,101
63 102 63,32,64,10,9,101,102
63 103 63,32,64,10,9,101,102,103
63 104 63,32,64,10,9,101,102,103,104
63 105 63,32,64,10,9,101,102,103,104,105
63 106 63,32,64,10,9,101,102,103,104,105,106
63 107 63,32,64,10,9,101,102,103,104,105,106,107
63 108 63,62,61,29,60,59,58,57,56,55,108
63 109 63,62,61,29,60,71,70,69,110,109
63 110 63,62,61,29,60,71,70,69,110
63 111 63,62,61,29,60,71,70,69,111
63 112 63,62,61,29,60,71,70,69,111,112
63 113 63,62,61,29,60,71,70,69,111,112,113
63 114 63,62,61,29,60,71,70,69,111,112,113,114
63 115 63,32,33,34,75,76,77,78,79,80,116,115
63 116 63,32,33,34,75,76,77,78,79,80,116
63 117 63,32,33,34,75,76,77,78,79,80,117
63 118 63,32,33,34,75,76,77,78,79,80,117,118
64 65 64,10,65
64 66 64,10,65,66
64 67 64,10,65,66,67
64 68 64,72,28,60,71,70,69,68
64 69 64,72,28,60,71,70,69
64 70 64,72,28,60,71,70
64 71 64,72,28,60,71
64 72 64,72
64 73 64,73
64 74 64,73,74
64 75 64,73,74,34,75
64 76 64,73,74,34,75,76
64 77 64,73,74,34,75,76,77
64 78 64,73,74,34,75,76,77,78
64 79 64,73,74,34,75,76,77,78,79
64 80 64,73,74,34,75,76,77,78,79,80
64 81 64,73,74,34,75,76,77,78,79,80,81
64 82 64,73,74,34,75,76,77,78,79,80,81,82
64 83 64,73,74,34,75,76,77,78,79,80,81,82,83
64 84 64,73,74,34,75,76,77,78,79,80,81,82,83,84
64 85 64,73,74,34,75,76,77,78,79,80,85
64 86 64,73,74,34,75,76,77,78,79,80,85,86
64 87 64,73,74,34,75,76,77,78,79,80,85,86,87
64 88 64,73,74,34,75,76,77,78,79,80,85,86,87,88
64 89 64,73,74,34,75,76,77,78,79,80,85,86,87,88,89
64 90 64,32,63,62,99,98,97,96,95,94,93,92,91,90
64 91 64,32,63,62,99,98,97,96,95,94,93,92,91
64 92 64,32,63,62,99,98,97,96,95,94,93,92
64 93 64,32,63,62,99,98,97,96,95,94,93
64 94 64,32,63,62,99,98,97,96,95,94
64 95 64,32,63,62,99,98,97,96,95
64 96 64,32,63,62,99,98,97,96
64 97 64,32,63,62,99,98,97
64 98 64,32,63,62,99,98
64 99 64,32,63,62,99
64 100 64,72,100
64 101 64,10,9,101
64 102 64,10,9,101,102
64 103 64,10,9,101,102,103
64 104 64,10,9,101,102,103,104
64 105 64,10,9,101,102,103,104,105
64 106 64,10,9,101,102,103,104,105,106
64 107 64,10,9,101,102,103,104,105,106,107
64 108 64,72,28,60,59,58,57,56,55,108
64 109 64,72,28,60,71,70,69,110,109
64 110 64,72,28,60,71,70,69,110
64 111 64,72,28,60,71,70,69,111
64 112 64,72,28,60,71,70,69,111,112
64 113 64,72,28,60,71,70,69,111,112,113
64 114 64,72,28,60,71,70,69,111,112,113,114
64 115 64,72,28,60,71,70,69,111,112,113,114,115
64 116 64,73,74,34,75,76,77,78,79,80,116
64 117 64,73,74,34,75,76,77,78,79,80,117
64 118 64,73,74,34,75,76,77,78,79,80,117,118
65 66 65,66
65 67 65,66,67
65 68 65,10,64,32,63,62,61,29,60,71,70,69,68
65 69 65,10,64,32,63,62,61,29,60,71,70,69
65 70 65,10,64,32,63,62,61,29,60,71,70
65 71 65,10,64,32,63,62,61,29,60,71
65 72 65,10,64,72
65 73 65,10,64,73
65 74 65,10,64,73,74
65 75 65,10,64,32,33,34,75
65 76 65,10,64,32,33,34,75,76
65 77 65,10,64,32,33,34,75,76,77
65 78 65,10,64,32,33,34,75,76,77,78
65 79 65,10,64,32,33,34,75,76,77,78,79
65 80 65,10,64,32,33,34,75,76,77,78,79,80
65 81 65,10,64,32,33,34,75,76,77,78,79,80,81
65 82 65,10,64,32,33,34,75,76,77,78,79,80,81,82
65 83 65,10,64,32,33,34,75,76,77,78,79,80,81,82,83
65 84 65,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84
65 85 65,10,64,32,33,34,75,76,77,78,79,80,85
65 86 65,10,64,32,33,34,75,76,77,78,79,80,85,86
65 87 65,10,64,32,33,34,75,76,77,78,79,80,85,86,87
65 88 65,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88
65 89 65,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88,89
65 90 65,10,64,32,63,62,99,98,97,96,95,94,93,92,91,90
65 91 65,10,64,32,63,62,99,98,97,96,95,94,93,92,91
65 92 65,10,64,32,63,62,99,98,97,96,95,94,93,92
65 93 65,10,64,32,63,62,99,98,97,96,95,94,93
65 94 65,10,64,32,63,62,99,98,97,96,95,94
65 95 65,10,64,32,63,62,99,98,97,96,95
65 96 65,10,64,32,63,62,99,98,97,96
65 97 65,10,64,32,63,62,99,98,97
65 98 65,10,64,32,63,62,99,98
65 99 65,10,64,32,63,62,99
65 100 65,10,64,72,100
65 101 65,10,9,101
65 102 65,10,9,101,102
65 103 65,10,9,101,102,103
65 104 65,10,9,101,102,103,104
65 105 65,10,9,101,102,103,104,105
65 106 65,10,9,101,102,103,104,105,106
65 107 65,10,9,101,102,103,104,105,106,107
65 108 65,10,64,32,63,62,61,29,60,59,58,57,56,55,108
65 109 65,10,64,32,63,62,61,29,60,71,70,69,110,109
65 110 65,10,64,32,63,62,61,29,60,71,70,69,110
65 111 65,10,64,32,63,62,61,29,60,71,70,69,111
65 112 65,10,64,32,63,62,61,29,60,71,70,69,111,112
65 113 65,10,64,32,63,62,61,29,60,71,70,69,111,112,113
65 114 65,10,64,32,33,34,75,76,77,78,79,80,116,115,114
65 115 65,10,64,32,33,34,75,76,77,78,79,80,116,115
65 116 65,10,64,32,33,34,75,76,77,78,79,80,116
65 117 65,10,64,32,33,34,75,76,77,78,79,80,117
65 118 65,10,64,32,33,34,75,76,77,78,79,80,117,118
66 67 66,67
66 68 66,65,10,64,32,63,62,61,29,60,71,70,69,68
66 69 66,65,10,64,32,63,62,61,29,60,71,70,69
66 70 66,65,10,64,32,63,62,61,29,60,71,70
66 71 66,65,10,64,32,63,62,61,29,60,71
66 72 66,65,10,64,72
66 73 66,65,10,64,73
66 74 66,65,10,64,73,74
66 75 66,65,10,64,32,33,34,75
66 76 66,65,10,64,32,33,34,75,76
66 77 66,65,10,64,32,33,34,75,76,77
66 78 66,65,10,64,32,33,34,75,76,77,78
66 79 66,65,10,64,32,33,34,75,76,77,78,79
66 80 66,65,10,64,32,33,34,75,76,77,78,79,80
66 81 66,65,10,64,32,33,34,75,76,77,78,79,80,81
66 82 66,65,10,64,32,33,34,75,76,77,78,79,80,81,82
66 83 66,65,10,64,32,33,34,75,76,77,78,79,80,81,82,83
66 84 66,65,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84
66 85 66,65,10,64,32,33,34,75,76,77,78,79,80,85
66 86 66,65,10,64,32,33,34,75,76,77,78,79,80,85,86
66 87 66,65,10,64,32,33,34,75,76,77,78,79,80,85,86,87
66 88 66,65,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88
66 89 66,65,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88,89
66 90 66,65,10,64,32,63,62,99,98,97,96,95,94,93,92,91,90
66 91 66,65,10,64,32,63,62,99,98,97,96,95,94,93,92,91
66 92 66,65,10,64,32,63,62,99,98,97,96,95,94,93,92
66 93 66,65,10,64,32,63,62,99,98,97,96,95,94,93
66 94 66,65,10,64,32,63,62,99,98,97,96,95,94
66 95 66,65,10,64,32,63,62,99,98,97,96,95
66 96 66,65,10,64,32,63,62,99,98,97,96
66 97 66,65,10,64,32,63,62,99,98,97
66 98 66,65,10,64,32,63,62,99,98
66 99 66,65,10,64,32,63,62,99
66 100 66,65,10,64,72,100
66 101 66,65,10,9,101
66 102 66,65,10,9,101,102
66 103 66,65,10,9,101,102,103
66 104 66,65,10,9,101,102,103,104
66 105 66,65,10,9,101,102,103,104,105
66 106 66,65,10,9,101,102,103,104,105,106
66 107 66,65,10,9,101,102,103,104,105,106,107
66 108 66,65,10,64,32,63,62,61,29,60,59,58,57,56,55,108
66 109 66,65,10,64,32,63,62,61,29,60,71,70,69,110,109
66 110 66,65,10,64,32,63,62,61,29,60,71,70,69,110
66 111 66,65,10,64,32,63,62,61,29,60,71,70,69,111
66 112 66,65,10,64,32,63,62,61,29,60,71,70,69,111,112
66 113 66,65,10,64,32,63,62,61,29,60,71,70,69,111,112,113
66 114 66,65,10,64,32,33,34,75,76,77,78,79,80,116,115,114
66 115 66,65,10,64,32,33,34,75,76,77,78,79,80,116,115
66 116 66,65,10,64,32,33,34,75,76,77,78,79,80,116
66 117 66,65,10,64,32,33,34,75,76,77,78,79,80,117
66 118 66,65,10,64,32,33,34,75,76,77,78,79,80,117,118
67 68 67,66,65,10,64,32,63,62,61,29,60,71,70,69,68
67 69 67,66,65,10,64,32,63,62,61,29,60,71,70,69
67 70 67,66,65,10,64,32,63,62,61,29,60,71,70
67 71 67,66,65,10,64,32,63,62,61,29,60,71
67 72 67,66,65,10,64,72
67 73 67,66,65,10,64,73
67 74 67,66,65,10,64,73,74
67 75 67,66,65,10,64,32,33,34,75
67 76 67,66,65,10,64,32,33,34,75,76
67 77 67,66,65,10,64,32,33,34,75,76,77
67 78 67,66,65,10,64,32,33,34,75,76,77,78
67 79 67,66,65,10,64,32,33,34,75,76,77,78,79
67 80 67,66,65,10,64,32,33,34,75,76,77,78,79,80
67 81 67,66,65,10,64,32,33,34,75,76,77,78,79,80,81
67 82 67,66,65,10,64,32,33,34,75,76,77,78,79,80,81,82
67 83 67,66,65,10,64,32,33,34,75,76,77,78,79,80,81,82,83
67 84 67,66,65,10,64,32,33,34,75,76,77,78,79,80,81,82,83,84
67 85 67,66,65,10,64,32,33,34,75,76,77,78,79,80,85
67 86 67,66,65,10,64,32,33,34,75,76,77,78,79,80,85,86
67 87 67,66,65,10,64,32,33,34,75,76,77,78,79,80,85,86,87
67 88 67,66,65,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88
67 89 67,66,65,10,64,32,33,34,75,76,77,78,79,80,85,86,87,88,89
67 90 67,66,65,10,64,32,63,62,99,98,97,96,95,94,93,92,91,90
67 91 67,66,65,10,64,32,63,62,99,98,97,96,95,94,93,92,91
67 92 67,66,65,10,64,32,63,62,99,98,97,96,95,94,93,92
67 93 67,66,65,10,64,32,63,62,99,98,97,96,95,94,93
67 94 67,66,65,10,64,32,63,62,99,98,97,96,95,94
67 95 67,66,65,10,64,32,63,62,99,98,97,96,95
67 96 67,66,65,10,64,32,63,62,99,98,97,96
67 97 67,66,65,10,64,32,63,62,99,98,97
67 98 67,66,65,10,64,32,63,62,99,98
67 99 67,66,65,10,64,32,63,62,99
67 100 67,66,65,10,64,72,100
67 101 67,66,65,10,9,101
67 102 67,66,65,10,9,101,102
67 103 67,66,65,10,9,101,102,103
67 104 67,66,65,10,9,101,102,103,104
67 105 67,66,65,10,9,101,102,103,104,105
67 106 67,66,65,10,9,101,102,103,104,105,106
67 107 67,66,65,10,9,101,102,103,104,105,106,107
67 108 67,66,65,10,64,32,63,62,61,29,60,59,58,57,56,55,108
67 109 67,66,65,10,64,32,63,62,61,29,60,71,70,69,110,109
67 110 67,66,65,10,64,32,63,62,61,29,60,71,70,69,110
67 111 67,66,65,10,64,32,63,62,61,29,60,71,70,69,111
67 112 67,66,65,10,64,32,63,62,61,29,60,71,70,69,111,112
67 113 67,66,65,10,64,32,63,62,61,29,60,71,70,69,111,112,113
67 114 67,66,65,10,64,32,33,34,75,76,77,78,79,80,116,115,114
67 115 67,66,65,10,64,32,33,34,75,76,77,78,79,80,116,115
67 116 67,66,65,10,64,32,33,34,75,76,77,78,79,80,116
67 117 67,66,65,10,64,32,33,34,75,76,77,78,79,80,117
67 118 67,66,65,10,64,32,33,34,75,76,77,78,79,80,117,118
68 69 68,69
68 70 68,69,70
68 71 68,69,70,71
68 72 68,69,70,71,60,28,72
68 73 68,69,70,71,60,28,72,64,73
68 74 68,69,70,71,60,28,72,64,73,74
68 75 68,69,70,71,60,28,72,64,73,74,34,75
68 76 68,69,70,71,60,28,72,64,73,74,34,75,76
68 77 68,69,70,71,60,28,72,64,73,74,34,75,76,77
68 78 68,69,70,71,60,28,72,64,73,74,34,75,76,77,78
68 79 68,69,111,112,113,114,115,116,80,79
68 80 68,69,111,112,113,114,115,116,80
68 81 68,69,111,112,113,114,115,116,80,81
68 82 68,69,111,112,113,114,115,116,80,81,82
68 83 68,69,111,112,113,114,115,116,80,81,82,83
68 84 68,69,111,112,113,114,115,116,80,81,82,83,84
68 85 68,69,111,112,113,114,115,116,80,85
68 86 68,69,111,112,113,114,115,116,80,85,86
68 87 68,69,111,112,113,114,115,116,80,85,86,87
68 88 68,69,111,112,113,114,115,116,80,85,86,87,88
68 89 68,69,111,112,113,114,115,116,80,85,86,87,88,89
68 90 68,69,70,71,60,29,61,62,99,98,97,96,95,94,93,92,91,90
68 91 68,69,70,71,60,29,61,62,99,98,97,96,95,94,93,92,91
68 92 68,69,70,71,60,29,61,62,99,98,97,96,95,94,93,92
68 93 68,69,70,71,60,29,61,62,99,98,97,96,95,94,93
68 94 68,69,70,71,60,29,61,62,99,98,97,96,95,94
68 95 68,69,70,71,60,29,61,62,99,98,97,96,95
68 96 68,69,70,71,60,29,61,62,99,98,97,96
68 97 68,69,70,71,60,29,61,62,99,98,97
68 98 68,69,70,71,60,29,61,62,99,98
68 99 68,69,70,71,60,29,61,62,99
68 100 68,69,70,71,60,28,72,100
68 101 68,69,70,71,60,28,72,9,101
68 102 68,69,70,71,60,28,72,9,101,102
68 103 68,69,70,71,60,28,72,9,101,102,103
68 104 68,69,70,71,60,28,72,9,101,102,103,104
68 105 68,69,70,71,60,28,72,9,101,102,103,104,105
68 106 68,69,70,71,60,28,72,9,101,102,103,104,105,106
68 107 68,69,70,71,60,28,72,9,101,102,103,104,105,106,107
68 108 68,69,110,109,108
68 109 68,69,110,109
68 110 68,69,110
68 111 68,69,111
68 112 68,69,111,112
68 113 68,69,111,112,113
68 114 68,69,111,112,113,114
68 115 68,69,111,112,113,114,115
68 116 68,69,111,112,113,114,115,116
68 117 68,69,111,112,113,114,115,116,80,117
68 118 68,69,111,112,113,114,115,116,80,117,118
69 70 69,70
69 71 69,70,71
69 72 69,70,71,60,28,72
69 73 69,70,71,60,28,72,64,73
69 74 69,70,71,60,28,72,64,73,74
69 75 69,70,71,60,28,72,64,73,74,34,75
69 76 69,70,71,60,28,72,64,73,74,34,75,76
69 77 69,111,112,113,114,115,116,80,79,78,77
69 78 69,111,112,113,114,115,116,80,79,78
69 79 69,111,112,113,114,115,116,80,79
69 80 69,111,112,113,114,115,116,80
69 81 69,111,112,113,114,115,116,80,81
69 82 69,111,112,113,114,115,116,80,81,82
69 83 69,111,112,113,114,115,116,80,81,82,83
69 84 69,111,112,113,114,115,116,80,81,82,83,84
69 85 69,111,112,113,114,115,116,80,85
69 86 69,111,112,113,114,115,116,80,85,86
69 87 69,111,112,113,114,115,116,80,85,86,87
69 88 69,111,112,113,114,115,116,80,85,86,87,88
69 89 69,111,112,113,114,115,116,80,85,86,87,88,89
69 90 69,70,71,60,29,61,62,99,98,97,96,95,94,93,92,91,90
69 91 69,70,71,60,29,61,62,99,98,97,96,95,94,93,92,91
69 92 69,70,71,60,29,61,62,99,98,97,96,95,94,93,92
69 93 69,70,71,60,29,61,62,99,98,97,96,95,94,93
69 94 69,70,71,60,29,61,62,99,98,97,96,95,94
69 95 69,70,71,60,29,61,62,99,98,97,96,95
69 96 69,70,71,60,29,61,62,99,98,97,96
69 97 69,70,71,60,29,61,62,99,98,97
69 98 69,70,71,60,29,61,62,99,98
69 99 69,70,71,60,29,61,62,99
69 100 69,70,71,60,28,72,100
69 101 69,70,71,60,28,72,9,101
69 102 69,70,71,60,28,72,9,101,102
69 103 69,70,71,60,28,72,9,101,102,103
69 104 69,70,71,60,28,72,9,101,102,103,104
69 105 69,70,71,60,28,72,9,101,102,103,104,105
69 106 69,70,71,60,28,72,9,101,102,103,104,105,106
69 107 69,70,71,60,28,72,9,101,102,103,104,105,106,107
69 108 69,110,109,108
69 109 69,110,109
69 110 69,110
69 111 69,111
69 112 69,111,112
69 113 69,111,112,113
69 114 69,111,112,113,114
69 115 69,111,112,113,114,115
69 116 69,111,112,113,114,115,116
69 117 69,111,112,113,114,115,116,80,117
69 118 69,111,112,113,114,115,116,80,117,118
70 71 70,71
70 72 70,71,60,28,72
70 73 70,71,60,28,72,64,73
70 74 70,71,60,28,72,64,73,74
70 75 70,71,60,28,72,64,73,74,34,75
70 76 70,71,60,28,72,64,73,74,34,75,76
70 77 70,71,60,28,72,64,73,74,34,75,76,77
70 78 70,71,60,28,72,64,73,74,34,75,76,77,78
70 79 70,71,60,28,72,64,73,74,34,75,76,77,78,79
70 80 70,69,111,112,113,114,115,116,80
70 81 70,69,111,112,113,114,115,116,80,81
70 82 70,69,111,112,113,114,115,116,80,81,82
70 83 70,69,111,112,113,114,115,116,80,81,82,83
70 84 70,69,111,112,113,114,115,116,80,81,82,83,84
70 85 70,69,111,112,113,114,115,116,80,85
70 86 70,69,111,112,113,114,115,116,80,85,86
70 87 70,69,111,112,113,114,115,116,80,85,86,87
70 88 70,69,111,112,113,114,115,116,80,85,86,87,88
70 89 70,69,111,112,113,114,115,116,80,85,86,87,88,89
70 90 70,71,60,29,61,62,99,98,97,96,95,94,93,92,91,90
70 91 70,71,60,29,61,62,99,98,97,96,95,94,93,92,91
70 92 70,71,60,29,61,62,99,98,97,96,95,94,93,92
70 93 70,71,60,29,61,62,99,98,97,96,95,94,93
70 94 70,71,60,29,61,62,99,98,97,96,95,94
70 95 70,71,60,29,61,62,99,98,97,96,95
70 96 70,71,60,29,61,62,99,98,97,96
70 97 70,71,60,29,61,62,99,98,97
70 98 70,71,60,29,61,62,99,98
70 99 70,71,60,29,61,62,99
70 100 70,71,60,28,72,100
70 101 70,71,60,28,72,9,101
70 102 70,71,60,28,72,9,101,102
70 103 70,71,60,28,72,9,101,102,103
70 104 70,71,60,28,72,9,101,102,103,104
70 105 70,71,60,28,72,9,101,102,103,104,105
70 106 70,71,60,28,72,9,101,102,103,104,105,106
70 107 70,71,60,28,72,9,101,102,103,104,105,106,107
70 108 70,69,110,109,108
70 109 70,69,110,109
70 110 70,69,110
70 111 70,69,111
70 112 70,69,111,112
70 113 70,69,111,112,113
70 114 70,69,111,112,113,114
70 115 70,69,111,112,113,114,115
70 116 70,69,111,112,113,114,115,116
70 117 70,69,111,112,113,114,115,116,80,117
70 118 70,69,111,112,113,114,115,116,80,117,118
71 72 71,60,28,72
71 73 71,60,28,72,64,73
71 74 71,60,28,72,64,73,74
71 75 71,60,28,72,64,73,74,34,75
71 76 71,60,28,72,64,73,74,34,75,76
71 77 71,60,28,72,64,73,74,34,75,76,77
71 78 71,60,28,72,64,73,74,34,75,76,77,78
71 79 71,60,28,72,64,73,74,34,75,76,77,78,79
71 80 71,60,28,72,64,73,74,34,75,76,77,78,79,80
71 81 71,60,28,72,64,73,74,34,75,76,77,78,79,80,81
71 82 71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82
71 83 71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83
71 84 71,60,28,72,64,73,74,34,75,76,77,78,79,80,81,82,83,84
71 85 71,60,28,72,64,73,74,34,75,76,77,78,79,80,85
71 86 71,60,28,72,64,73,74,34,75,76,77,78,79,80,85,86
71 87 71,60,28,72,64,73,74,34,75,76,77,78,79,80,85,86,87
71 88 71,60,28,72,64,73,74,34,75,76,77,78,79,80,85,86,87,88
71 89 71,60,28,72,64,73,74,34,75,76,77,78,79,80,85,86,87,88,89
71 90 71,60,29,61,62,99,98,97,96,95,94,93,92,91,90
71 91 71,60,29,61,62,99,98,97,96,95,94,93,92,91
71 92 71,60,29,61,62,99,98,97,96,95,94,93,92
71 93 71,60,29,61,62,99,98,97,96,95,94,93
71 94 71,60,29,61,62,99,98,97,96,95,94
71 95 71,60,29,61,62,99,98,97,96,95
71 96 71,60,29,61,62,99,98,97,96
71 97 71,60,29,61,62,99,98,97
71 98 71,60,29,61,62,99,98
71 99 71,60,29,61,62,99
71 100 71,60,28,72,100
71 101 71,60,28,72,9,101
71 102 71,60,28,72,9,101,102
71 103 71,60,28,72,9,101,102,103
71 104 71,60,28,72,9,101,102,103,104
71 105 71,60,28,72,9,101,102,103,104,105
71 106 71,60,28,72,9,101,102,103,104,105,106
71 107 71,60,28,72,9,101,102,103,104,105,106,107
71 108 71,70,69,110,109,108
71 109 71,70,69,110,109
71 110 71,70,69,110
71 111 71,70,69,111
71 112 71,70,69,111,112
71 113 71,70,69,111,112,113
71 114 71,70,69,111,112,113,114
71 115 71,70,69,111,112,113,114,115
71 116 71,70,69,111,112,113,114,115,116
71 117 71,60,28,72,64,73,74,34,75,76,77,78,79,80,117
71 118 71,60,28,72,64,73,74,34,75,76,77,78,79,80,117,118
72 73 72,64,73
72 74 72,64,73,74
72 75 72,64,73,74,34,75
72 76 72,64,73,74,34,75,76
72 77 72,64,73,74,34,75,76,77
72 78 72,64,73,74,34,75,76,77,78
72 79 72,64,73,74,34,75,76,77,78,79
72 80 72,64,73,74,34,75,76,77,78,79,80
72 81 72,64,73,74,34,75,76,77,78,79,80,81
72 82 72,64,73,74,34,75,76,77,78,79,80,81,82
72 83 72,64,73,74,34,75,76,77,78,79,80,81,82,83
72 84 72,64,73,74,34,75,76,77,78,79,80,81,82,83,84
72 85 72,64,73,74,34,75,76,77,78,79,80,85
72 86 72,64,73,74,34,75,76,77,78,79,80,85,86
72 87 72,64,73,74,34,75,76,77,78,79,80,85,86,87
72 88 72,64,73,74,34,75,76,77,78,79,80,85,86,87,88
72 89 72,64,73,74,34,75,76,77,78,79,80,85,86,87,88,89
72 90 72,100,31,62,99,98,97,96,95,94,93,92,91,90
72 91 72,100,31,62,99,98,97,96,95,94,93,92,91
72 92 72,100,31,62,99,98,97,96,95,94,93,92
72 93 72,100,31,62,99,98,97,96,95,94,93
72 94 72,100,31,62,99,98,97,96,95,94
72 95 72,100,31,62,99,98,97,96,95
72 96 72,100,31,62,99,98,97,96
72 97 72,100,31,62,99,98,97
72 98 72,100,31,62,99,98
72 99 72,100,31,62,99
72 100 72,100
72 101 72,9,101
72 102 72,9,101,102
72 103 72,9,101,102,103
72 104 72,9,101,102,103,104
72 105 72,9,101,102,103,104,105
72 106 72,9,101,102,103,104,105,106
72 107 72,9,101,102,103,104,105,106,107
72 108 72,28,60,59,58,57,56,55,108
72 109 72,28,60,71,70,69,110,109
72 110 72,28,60,71,70,69,110
72 111 72,28,60,71,70,69,111
72 112 72,28,60,71,70,69,111,112
72 113 72,28,60,71,70,69,111,112,113
72 114 72,28,60,71,70,69,111,112,113,114
72 115 72,28,60,71,70,69,111,112,113,114,115
72 116 72,64,73,74,34,75,76,77,78,79,80,116
72 117 72,64,73,74,34,75,76,77,78,79,80,117
72 118 72,64,73,74,34,75,76,77,78,79,80,117,118
73 74 73,74
73 75 73,74,34,75
73 76 73,74,34,75,76
73 77 73,74,34,75,76,77
73 78 73,74,34,75,76,77,78
73 79 73,74,34,75,76,77,78,79
73 80 73,74,34,75,76,77,78,79,80
73 81 73,74,34,75,76,77,78,79,80,81
73 82 73,74,34,75,76,77,78,79,80,81,82
73 83 73,74,34,75,76,77,78,79,80,81,82,83
73 84 73,74,34,75,76,77,78,79,80,81,82,83,84
73 85 73,74,34,75,76,77,78,79,80,85
73 86 73,74,34,75,76,77,78,79,80,85,86
73 87 73,74,34,75,76,77,78,79,80,85,86,87
73 88 73,74,34,75,76,77,78,79,80,85,86,87,88
73 89 73,74,34,75,76,77,78,79,80,85,86,87,88,89
73 90 73,64,32,31,62,99,98,97,96,95,94,93,92,91,90
73 91 73,64,32,31,62,99,98,97,96,95,94,93,92,91
73 92 73,64,32,31,62,99,98,97,96,95,94,93,92
73 93 73,64,32,31,62,99,98,97,96,95,94,93
73 94 73,64,32,31,62,99,98,97,96,95,94
73 95 73,64,32,31,62,99,98,97,96,95
73 96 73,64,32,31,62,99,98,97,96
73 97 73,64,32,31,62,99,98,97
73 98 73,64,32,31,62,99,98
73 99 73,64,32,31,62,99
73 100 73,64,72,100
73 101 73,64,72,9,101
73 102 73,64,72,9,101,102
73 103 73,64,72,9,101,102,103
73 104 73,64,72,9,101,102,103,104
73 105 73,64,72,9,101,102,103,104,105
73 106 73,64,72,9,101,102,103,104,105,106
73 107 73,64,72,9,101,102,103,104,105,106,107
73 108 73,64,72,28,60,59,58,57,56,55,108
73 109 73,64,72,28,60,71,70,69,110,109
73 110 73,64,72,28,60,71,70,69,110
73 111 73,64,72,28,60,71,70,69,111
73 112 73,64,72,28,60,71,70,69,111,112
73 113 73,64,72,28,60,71,70,69,111,112,113
73 114 73,64,72,28,60,71,70,69,111,112,113,114
73 115 73,74,34,75,76,77,78,79,80,116,115
73 116 73,74,34,75,76,77,78,79,80,116
73 117 73,74,34,75,76,77,78,79,80,117
73 118 73,74,34,75,76,77,78,79,80,117,118
74 75 74,34,75
74 76 74,34,75,76
74 77 74,34,75,76,77
74 78 74,34,75,76,77,78
74 79 74,34,75,76,77,78,79
74 80 74,34,75,76,77,78,79,80
74 81 74,34,75,76,77,78,79,80,81
74 82 74,34,75,76,77,78,79,80,81,82
74 83 74,34,75,76,77,78,79,80,81,82,83
74 84 74,34,75,76,77,78,79,80,81,82,83,84
74 85 74,34,75,76,77,78,79,80,85
74 86 74,34,75,76,77,78,79,80,85,86
74 87 74,34,75,76,77,78,79,80,85,86,87
74 88 74,34,75,76,77,78,79,80,85,86,87,88
74 89 74,34,75,76,77,78,79,80,85,86,87,88,89
74 90 74,73,64,32,31,62,99,98,97,96,95,94,93,92,91,90
74 91 74,73,64,32,31,62,99,98,97,96,95,94,93,92,91
74 92 74,73,64,32,31,62,99,98,97,96,95,94,93,92
74 93 74,73,64,32,31,62,99,98,97,96,95,94,93
74 94 74,73,64,32,31,62,99,98,97,96,95,94
74 95 74,73,64,32,31,62,99,98,97,96,95
74 96 74,73,64,32,31,62,99,98,97,96
74 97 74,73,64,32,31,62,99,98,97
74 98 74,73,64,32,31,62,99,98
74 99 74,73,64,32,31,62,99
74 100 74,73,64,72,100
74 101 74,73,64,72,9,101
74 102 74,73,64,72,9,101,102
74 103 74,73,64,72,9,101,102,103
74 104 74,73,64,72,9,101,102,103,104
74 105 74,73,64,72,9,101,102,103,104,105
74 106 74,73,64,72,9,101,102,103,104,105,106
74 107 74,73,64,72,9,101,102,103,104,105,106,107
74 108 74,73,64,72,28,60,59,58,57,56,55,108
74 109 74,73,64,72,28,60,71,70,69,110,109
74 110 74,73,64,72,28,60,71,70,69,110
74 111 74,73,64,72,28,60,71,70,69,111
74 112 74,73,64,72,28,60,71,70,69,111,112
74 113 74,73,64,72,28,60,71,70,69,111,112,113
74 114 74,34,75,76,77,78,79,80,116,115,114
74 115 74,34,75,76,77,78,79,80,116,115
74 116 74,34,75,76,77,78,79,80,116
74 117 74,34,75,76,77,78,79,80,117
74 118 74,34,75,76,77,78,79,80,117,118
75 76 75,76
75 77 75,76,77
75 78 75,76,77,78
75 79 75,76,77,78,79
75 80 75,76,77,78,79,80
75 81 75,76,77,78,79,80,81
75 82 75,76,77,78,79,80,81,82
75 83 75,76,77,78,79,80,81,82,83
75 84 75,76,77,78,79,80,81,82,83,84
